longitude,latitude,housing_median_age,average_rooms,average_bedrooms,population,households,median_income,median_house_value,ocean_proximity,ocean_proximity=NEAR BAY,ocean_proximity=<1H OCEAN,ocean_proximity=INLAND,ocean_proximity=NEAR OCEAN,ocean_proximity=ISLAND
-0.9504624045034178,0.8102502979737783,40.0,3.622950819672131,1.0163934426229508,1930.0,427.0,3.3869,157300.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8100119189511322,40.0,3.7713178294573644,1.054263565891473,1257.0,258.0,2.8214,158000.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8102502979737783,42.0,3.673521850899743,1.1208226221079691,1537.0,389.0,3.0114,157500.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8102502979737783,37.0,3.4665551839464883,1.0267558528428093,2544.0,598.0,2.9054,156300.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8102502979737783,35.0,3.2950819672131146,0.9528688524590164,2140.0,488.0,3.1979,154700.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8102502979737783,30.0,3.1767241379310347,0.9892241379310345,1844.0,464.0,2.551,160000.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8102502979737783,35.0,2.872549019607843,1.0686274509803921,1741.0,408.0,2.4596,154700.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8100119189511322,34.0,3.7163636363636363,1.04,1058.0,275.0,2.6042,156700.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8102502979737783,36.0,3.6062322946175636,1.0736543909348442,1398.0,353.0,2.4516,147800.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8102502979737783,31.0,2.899755501222494,0.9462102689486552,2087.0,409.0,1.9132,154600.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8100119189511322,43.0,3.4525316455696204,1.0126582278481013,1418.0,316.0,2.1522,159400.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8100119189511322,33.0,1.819277108433735,1.0,380.0,83.0,1.4224,189600.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8097735399284862,30.0,3.4423076923076925,1.0692307692307692,1827.0,520.0,1.7562,181300.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8097735399284862,34.0,3.5202086049543677,0.9947848761408083,2815.0,767.0,2.4196,178400.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8100119189511322,36.0,3.4941471571906355,1.049734652493267,4582.0,1196.0,2.0087,172100.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8100119189511322,32.0,3.7413333333333334,1.064,1506.0,375.0,2.0,172700.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8100119189511322,30.0,3.0766233766233766,0.977922077922078,3259.0,770.0,2.1964,158500.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8097735399284862,30.0,3.5786516853932584,1.0524344569288389,2055.0,534.0,2.3917,154600.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8102502979737783,36.0,2.814814814814815,0.9601139601139601,1508.0,351.0,2.4375,154800.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8102502979737783,38.0,3.355481727574751,1.0465116279069768,1157.0,301.0,1.6341,161800.0,<1H OCEAN,0,1,0,0,0
-0.9503015681544029,0.8100119189511322,27.0,3.2203098106712567,0.9569707401032702,2542.0,581.0,2.8427,164400.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8100119189511322,24.0,3.1074380165289255,1.0611570247933884,2646.0,605.0,2.1836,162000.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8100119189511322,30.0,3.18348623853211,1.0513761467889908,2237.0,545.0,2.3444,156100.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8102502979737783,35.0,3.379120879120879,1.1181318681318682,1512.0,364.0,2.152,170800.0,<1H OCEAN,0,1,0,0,0
-0.9503015681544029,0.8100119189511322,41.0,3.079136690647482,0.7985611510791367,585.0,139.0,3.1786,132100.0,<1H OCEAN,0,1,0,0,0
-0.9503015681544029,0.8097735399284862,31.0,3.5402298850574714,1.1065830721003134,3558.0,957.0,2.4049,159000.0,<1H OCEAN,0,1,0,0,0
-0.9503015681544029,0.8097735399284862,33.0,4.064080944350759,1.0809443507588532,2106.0,593.0,2.2422,168200.0,<1H OCEAN,0,1,0,0,0
-0.9503015681544029,0.8100119189511322,36.0,3.5828571428571427,1.0114285714285713,834.0,175.0,2.9844,163600.0,<1H OCEAN,0,1,0,0,0
-0.9503015681544029,0.8100119189511322,41.0,3.5660377358490565,1.049734652493267,873.0,212.0,2.7321,156000.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8100119189511322,36.0,3.597609561752988,1.0597609561752988,1068.0,251.0,3.0398,165400.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8097735399284862,30.0,3.478313253012048,1.0433734939759036,2806.0,830.0,2.2122,169400.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8097735399284862,34.0,3.977722772277228,1.1126237623762376,3086.0,808.0,2.0057,189400.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8100119189511322,40.0,4.192592592592592,1.0641975308641975,1280.0,405.0,2.625,206300.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8100119189511322,38.0,3.6200980392156863,0.9166666666666666,1514.0,408.0,2.5703,178600.0,<1H OCEAN,0,1,0,0,0
-0.9501407318053882,0.8100119189511322,37.0,4.2898550724637685,1.0507246376811594,1320.0,276.0,2.3,165600.0,<1H OCEAN,0,1,0,0,0
-0.9501407318053882,0.8097735399284862,32.0,3.25207756232687,1.0332409972299168,1758.0,361.0,2.4263,158100.0,<1H OCEAN,0,1,0,0,0
-0.9501407318053882,0.8097735399284862,33.0,4.374712643678161,1.07816091954023,1882.0,435.0,2.4071,170500.0,<1H OCEAN,0,1,0,0,0
-0.9502211499798955,0.8097735399284862,23.0,3.485057471264368,1.0505747126436782,1977.0,435.0,2.3068,157800.0,<1H OCEAN,0,1,0,0,0
-0.9502211499798955,0.8097735399284862,30.0,3.364394993045897,0.9944367176634215,3208.0,719.0,2.1743,176000.0,<1H OCEAN,0,1,0,0,0
-0.9500603136308806,0.8097735399284862,29.0,3.496212121212121,1.003787878787879,2576.0,528.0,2.63,156000.0,<1H OCEAN,0,1,0,0,0
-0.9500603136308806,0.8097735399284862,31.0,4.117021276595745,0.9468085106382979,1175.0,282.0,3.0114,177000.0,<1H OCEAN,0,1,0,0,0
-0.9500603136308806,0.8095351609058402,38.0,4.46969696969697,1.053030303030303,620.0,132.0,2.1731,143800.0,<1H OCEAN,0,1,0,0,0
-0.9501407318053882,0.8097735399284862,32.0,3.7379032258064515,1.0080645161290323,970.0,248.0,2.1591,181500.0,<1H OCEAN,0,1,0,0,0
-0.9500603136308806,0.8097735399284862,31.0,3.602094240837696,1.068062827225131,2461.0,573.0,2.0524,160800.0,<1H OCEAN,0,1,0,0,0
-0.9500603136308806,0.8097735399284862,36.0,4.02,1.1,1763.0,350.0,2.6364,150000.0,<1H OCEAN,0,1,0,0,0
-0.9502211499798955,0.8100119189511322,33.0,3.7375,0.978125,1448.0,320.0,2.9375,162500.0,<1H OCEAN,0,1,0,0,0
-0.9502211499798955,0.8097735399284862,39.0,3.4711538461538463,1.0745192307692308,1890.0,416.0,2.1181,176600.0,<1H OCEAN,0,1,0,0,0
-0.9502211499798955,0.8097735399284862,32.0,3.0753424657534247,0.9908675799086758,1756.0,438.0,1.9464,190600.0,<1H OCEAN,0,1,0,0,0
-0.9502211499798955,0.8097735399284862,31.0,3.7445054945054945,1.1758241758241759,1897.0,364.0,2.3929,191100.0,<1H OCEAN,0,1,0,0,0
-0.9502211499798955,0.8097735399284862,13.0,3.453125,0.984375,286.0,64.0,1.9063,175000.0,<1H OCEAN,0,1,0,0,0
-0.9503015681544029,0.8100119189511322,31.0,3.6676557863501484,0.9762611275964391,1486.0,337.0,3.0938,155400.0,<1H OCEAN,0,1,0,0,0
-0.9501407318053882,0.8095351609058402,33.0,3.595808383233533,1.0179640718562875,1482.0,334.0,2.4821,150000.0,<1H OCEAN,0,1,0,0,0
-0.9501407318053882,0.8095351609058402,33.0,3.0518672199170123,0.9356846473029046,2272.0,482.0,2.5385,160900.0,<1H OCEAN,0,1,0,0,0
-0.9503015681544029,0.8095351609058402,25.0,3.5812101910828025,1.0843949044585988,2621.0,628.0,2.3,164200.0,<1H OCEAN,0,1,0,0,0
-0.9502211499798955,0.8095351609058402,24.0,3.399168399168399,1.054054054054054,2480.0,481.0,2.4432,187500.0,<1H OCEAN,0,1,0,0,0
-0.9503015681544029,0.8095351609058402,25.0,3.1671469740634004,1.0240153698366954,5027.0,1041.0,2.2817,164200.0,<1H OCEAN,0,1,0,0,0
-0.9503015681544029,0.8095351609058402,29.0,3.9364864864864866,1.0635135135135134,3803.0,740.0,2.5556,146500.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8095351609058402,20.0,4.066666666666666,1.1238095238095238,402.0,105.0,1.4167,137500.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8095351609058402,28.0,3.6154639175257732,0.9989690721649485,3740.0,970.0,2.0162,142000.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8097735399284862,26.0,3.8136061946902653,1.0381637168141593,8551.0,1808.0,2.3175,154500.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8097735399284862,27.0,3.0804232804232803,1.0285714285714285,3559.0,945.0,1.9485,146300.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8097735399284862,28.0,3.564841498559078,1.0115273775216138,2830.0,694.0,2.754,166200.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8097735399284862,43.0,4.483695652173913,1.1521739130434783,820.0,184.0,1.8897,174300.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8095351609058402,44.0,4.012886597938144,1.0038659793814433,2959.0,776.0,3.1875,171700.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8095351609058402,38.0,4.146825396825397,1.0297619047619047,1871.0,504.0,2.4688,169000.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8097735399284862,49.0,4.444794952681388,0.9873817034700315,1268.0,317.0,3.9408,170600.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8097735399284862,43.0,4.620052770448549,1.0554089709762533,1558.0,379.0,3.0313,166100.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8097735399284862,52.0,4.7309417040358746,1.0179372197309418,3731.0,892.0,3.1901,167600.0,<1H OCEAN,0,1,0,0,0
-0.9507036590269401,0.8097735399284862,43.0,6.35,1.1166666666666667,259.0,60.0,3.0313,166100.0,<1H OCEAN,0,1,0,0,0
-0.9507036590269401,0.8097735399284862,47.0,3.736156351791531,0.9674267100977199,1097.0,307.0,2.6384,162900.0,<1H OCEAN,0,1,0,0,0
-0.9507840772014476,0.8097735399284862,44.0,3.9089615931721196,1.0170697012802277,2962.0,703.0,2.6951,169300.0,<1H OCEAN,0,1,0,0,0
-0.9507840772014476,0.8095351609058402,44.0,3.7838479809976246,1.0403800475059382,3913.0,842.0,3.0143,148200.0,<1H OCEAN,0,1,0,0,0
-0.9507036590269401,0.8097735399284862,47.0,4.430446194225722,1.0131233595800524,1663.0,381.0,4.0609,171300.0,<1H OCEAN,0,1,0,0,0
-0.9507036590269401,0.8097735399284862,47.0,3.8613138686131387,1.0766423357664234,1097.0,274.0,2.881,183300.0,<1H OCEAN,0,1,0,0,0
-0.9507840772014476,0.8097735399284862,47.0,3.5303030303030303,1.1174242424242424,1226.0,264.0,1.6065,111400.0,<1H OCEAN,0,1,0,0,0
-0.950864495375955,0.8097735399284862,38.0,3.740406320541761,1.054176072234763,2033.0,443.0,2.1429,118500.0,<1H OCEAN,0,1,0,0,0
-0.950864495375955,0.8097735399284862,43.0,4.099697885196375,1.054380664652568,1657.0,331.0,2.0819,111800.0,<1H OCEAN,0,1,0,0,0
-0.950864495375955,0.8097735399284862,41.0,3.4161849710982657,1.0,1644.0,346.0,2.1473,115100.0,<1H OCEAN,0,1,0,0,0
-0.950864495375955,0.8097735399284862,37.0,3.606164383561644,0.9006849315068494,1354.0,292.0,2.5833,112500.0,<1H OCEAN,0,1,0,0,0
-0.9509449135504624,0.8097735399284862,32.0,3.8217391304347825,1.117391304347826,1057.0,230.0,1.6776,114800.0,<1H OCEAN,0,1,0,0,0
-0.9509449135504624,0.8097735399284862,36.0,3.828358208955224,1.0970149253731343,1316.0,268.0,1.7708,102600.0,<1H OCEAN,0,1,0,0,0
-0.9509449135504624,0.8097735399284862,39.0,3.7808988764044944,1.0674157303370786,1520.0,356.0,1.1635,108700.0,<1H OCEAN,0,1,0,0,0
-0.9509449135504624,0.8097735399284862,43.0,3.3110687022900764,1.0209923664122138,2288.0,524.0,1.9119,98800.0,<1H OCEAN,0,1,0,0,0
-0.950864495375955,0.8097735399284862,37.0,4.344086021505376,1.125448028673835,1403.0,279.0,2.5536,117200.0,<1H OCEAN,0,1,0,0,0
-0.950864495375955,0.8095351609058402,30.0,4.49738219895288,1.1570680628272252,912.0,191.0,1.9041,105100.0,<1H OCEAN,0,1,0,0,0
-0.9509449135504624,0.8097735399284862,37.0,3.727699530516432,0.9859154929577465,814.0,213.0,2.2917,112000.0,<1H OCEAN,0,1,0,0,0
-0.9509449135504624,0.8095351609058402,43.0,4.096069868995633,0.9912663755458515,1571.0,458.0,2.0323,112500.0,<1H OCEAN,0,1,0,0,0
-0.9509449135504624,0.8097735399284862,38.0,3.477401129943503,0.9774011299435028,1217.0,354.0,1.8661,106600.0,<1H OCEAN,0,1,0,0,0
-0.950864495375955,0.8095351609058402,34.0,4.144230769230769,1.0384615384615385,1876.0,416.0,2.1078,100600.0,<1H OCEAN,0,1,0,0,0
-0.9509449135504624,0.8095351609058402,48.0,4.87037037037037,1.0833333333333333,793.0,216.0,1.6585,92900.0,<1H OCEAN,0,1,0,0,0
-0.9509449135504624,0.8095351609058402,42.0,5.1395348837209305,1.1434108527131783,918.0,258.0,2.3864,98800.0,<1H OCEAN,0,1,0,0,0
-0.9509449135504624,0.8095351609058402,43.0,5.050125313283208,1.050125313283208,1543.0,399.0,1.8672,98100.0,<1H OCEAN,0,1,0,0,0
-0.9509449135504624,0.8092967818831943,48.0,4.204761904761905,1.0095238095238095,1655.0,420.0,0.9751,95500.0,<1H OCEAN,0,1,0,0,0
-0.9509449135504624,0.8092967818831943,41.0,5.218543046357616,1.1225165562913908,1252.0,302.0,1.9798,98100.0,<1H OCEAN,0,1,0,0,0
-0.9507840772014476,0.8095351609058402,39.0,2.4695121951219514,0.9939024390243902,686.0,164.0,1.695,94800.0,<1H OCEAN,0,1,0,0,0
-0.9507840772014476,0.8095351609058402,36.0,3.89010989010989,0.989010989010989,1136.0,273.0,1.6597,109100.0,<1H OCEAN,0,1,0,0,0
-0.950864495375955,0.8095351609058402,44.0,3.448453608247423,0.9432989690721649,1765.0,388.0,1.7778,109900.0,<1H OCEAN,0,1,0,0,0
-0.950864495375955,0.8095351609058402,39.0,3.3664921465968587,0.9738219895287958,821.0,191.0,2.5729,97300.0,<1H OCEAN,0,1,0,0,0
-0.950864495375955,0.8095351609058402,34.0,3.9581589958158996,1.0627615062761506,1101.0,239.0,1.7396,105900.0,<1H OCEAN,0,1,0,0,0
-0.950864495375955,0.8095351609058402,37.0,4.684210526315789,1.1345029239766082,1553.0,342.0,2.0655,93400.0,<1H OCEAN,0,1,0,0,0
-0.9507840772014476,0.8092967818831943,42.0,5.035714285714286,1.2357142857142858,739.0,140.0,0.9166,99000.0,<1H OCEAN,0,1,0,0,0
-0.9507840772014476,0.8092967818831943,27.0,3.0179640718562872,0.8502994011976048,789.0,167.0,0.9518,91400.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8095351609058402,39.0,4.22680412371134,1.090721649484536,1959.0,485.0,2.1389,168900.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8095351609058402,39.0,3.7813021702838063,1.0484140233722872,2323.0,599.0,2.1522,155300.0,<1H OCEAN,0,1,0,0,0
-0.9507036590269401,0.8095351609058402,32.0,3.6710526315789473,0.9917763157894737,2361.0,608.0,2.5966,170900.0,<1H OCEAN,0,1,0,0,0
-0.9507036590269401,0.8095351609058402,36.0,3.2948717948717947,0.9786324786324786,1711.0,468.0,1.9028,164200.0,<1H OCEAN,0,1,0,0,0
-0.9507036590269401,0.8095351609058402,35.0,2.96900826446281,0.9793388429752066,2113.0,484.0,2.6179,158800.0,<1H OCEAN,0,1,0,0,0
-0.9507036590269401,0.8095351609058402,42.0,4.791666666666667,1.1493055555555556,1290.0,288.0,2.8,161800.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8092967818831943,38.0,3.3792486583184256,1.0107334525939178,2087.0,559.0,1.7778,154000.0,<1H OCEAN,0,1,0,0,0
-0.9507036590269401,0.8092967818831943,36.0,3.4476386036960984,0.9917864476386037,2249.0,487.0,2.8167,160400.0,<1H OCEAN,0,1,0,0,0
-0.9507036590269401,0.8092967818831943,42.0,3.9234642497482377,0.9879154078549849,4496.0,993.0,3.153,150900.0,<1H OCEAN,0,1,0,0,0
-0.9507840772014476,0.8095351609058402,42.0,3.5493716337522443,1.0233393177737882,2406.0,557.0,2.5913,151600.0,<1H OCEAN,0,1,0,0,0
-0.9507840772014476,0.8092967818831943,43.0,3.4068825910931175,1.0526315789473684,2190.0,494.0,2.2391,152800.0,<1H OCEAN,0,1,0,0,0
-0.9507036590269401,0.8090584028605482,42.0,3.6193771626297577,0.9930795847750865,1218.0,289.0,2.6538,143400.0,<1H OCEAN,0,1,0,0,0
-0.9507036590269401,0.8090584028605482,42.0,3.4307692307692306,0.9138461538461539,1412.0,325.0,3.0903,153500.0,<1H OCEAN,0,1,0,0,0
-0.9507036590269401,0.8090584028605482,38.0,3.7884615384615383,1.0769230769230769,1155.0,208.0,3.3542,153800.0,<1H OCEAN,0,1,0,0,0
-0.9507036590269401,0.8090584028605482,41.0,3.9322033898305087,1.055084745762712,1108.0,236.0,3.4323,144600.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8095351609058402,44.0,4.743362831858407,1.0553097345132743,1760.0,452.0,2.3221,161600.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8095351609058402,43.0,4.372340425531915,1.0851063829787233,1190.0,282.0,2.8371,161300.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8095351609058402,41.0,4.119891008174387,1.0899182561307903,1690.0,367.0,3.055,167000.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8095351609058402,37.0,4.43125,1.1104166666666666,2021.0,480.0,2.9773,164600.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8095351609058402,43.0,3.5569620253164556,0.9409282700421941,1590.0,474.0,2.3241,159300.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8095351609058402,48.0,2.3865546218487395,0.8739495798319328,422.0,119.0,1.2826,145500.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8092967818831943,43.0,3.409090909090909,0.9522727272727273,1726.0,440.0,1.8641,165100.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8092967818831943,35.0,3.55637707948244,0.9611829944547134,2101.0,541.0,2.4267,151500.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8092967818831943,41.0,3.67027027027027,0.9945945945945946,788.0,185.0,2.1406,165300.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8092967818831943,32.0,3.6953642384105962,1.086092715231788,1265.0,302.0,2.295,155200.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8092967818831943,35.0,3.635434412265758,1.1073253833049403,2248.0,587.0,2.2988,153400.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8092967818831943,35.0,3.4449838187702264,0.9935275080906149,2376.0,618.0,2.0372,160800.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8090584028605482,42.0,3.452513966480447,0.9106145251396648,680.0,179.0,3.3472,154200.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8090584028605482,45.0,4.873994638069705,1.093833780160858,1705.0,373.0,4.0441,157500.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8090584028605482,40.0,3.839655172413793,1.0241379310344827,2244.0,580.0,2.4459,143800.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8090584028605482,41.0,4.07900677200903,0.9977426636568849,1628.0,443.0,2.84,156100.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8092967818831943,44.0,5.338289962825279,1.0074349442379182,850.0,269.0,3.2768,179100.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8090584028605482,45.0,4.897905759162303,0.9712041884816754,1315.0,382.0,3.3661,160800.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8090584028605482,45.0,4.511254019292605,1.0128617363344052,1111.0,311.0,3.3846,168100.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8092967818831943,41.0,4.384615384615385,0.9903846153846154,1244.0,312.0,3.0833,164800.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8092967818831943,42.0,3.786697247706422,1.061926605504587,1559.0,436.0,2.3882,148100.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8090584028605482,44.0,4.602605863192182,0.9706840390879479,1200.0,307.0,3.5125,169300.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8090584028605482,45.0,5.233333333333333,1.0933333333333333,1321.0,300.0,3.7361,171800.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8090584028605482,43.0,3.922920892494929,1.0365111561866125,1895.0,493.0,2.5029,159700.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8095351609058402,40.0,3.3527397260273974,1.0136986301369864,934.0,292.0,2.6354,151800.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8092967818831943,42.0,3.4309063893016343,1.0178306092124814,2609.0,673.0,2.7206,162100.0,<1H OCEAN,0,1,0,0,0
-0.9502211499798955,0.8090584028605482,32.0,4.566115702479339,0.9421487603305785,1270.0,484.0,4.7708,178600.0,<1H OCEAN,0,1,0,0,0
-0.9502211499798955,0.8088200238379022,35.0,5.734848484848484,1.143939393939394,474.0,132.0,3.7361,179800.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8090584028605482,44.0,5.570833333333334,1.0208333333333333,968.0,240.0,3.4688,183600.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8092967818831943,39.0,4.017045454545454,1.0965909090909092,1991.0,528.0,2.9094,152200.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8092967818831943,42.0,4.233766233766234,0.9902597402597403,2062.0,616.0,3.5341,167500.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8090584028605482,43.0,4.778947368421052,1.0736842105263158,2340.0,570.0,2.7,165000.0,<1H OCEAN,0,1,0,0,0
-0.9503015681544029,0.8090584028605482,17.0,5.6683168316831685,1.0346534653465347,499.0,202.0,4.6389,165500.0,<1H OCEAN,0,1,0,0,0
-0.9503015681544029,0.8092967818831943,23.0,3.721495327102804,1.091588785046729,1380.0,535.0,1.9107,181900.0,<1H OCEAN,0,1,0,0,0
-0.9503015681544029,0.8085816448152563,36.0,4.913654618473895,1.0100401606425702,1532.0,498.0,4.3667,171800.0,<1H OCEAN,0,1,0,0,0
-0.9503015681544029,0.8085816448152563,43.0,5.423772609819121,1.028423772609819,1276.0,387.0,3.1528,166800.0,<1H OCEAN,0,1,0,0,0
-0.9502211499798955,0.8085816448152563,44.0,5.047970479704797,1.022140221402214,899.0,271.0,3.5938,161300.0,<1H OCEAN,0,1,0,0,0
-0.9502211499798955,0.8083432657926101,41.0,4.828877005347594,1.0909090909090908,1146.0,374.0,2.9643,162200.0,<1H OCEAN,0,1,0,0,0
-0.9503015681544029,0.8083432657926101,39.0,3.7934426229508196,0.8950819672131147,877.0,305.0,3.1087,171000.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8085816448152563,32.0,4.239583333333333,1.08125,2282.0,480.0,3.2734,136400.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8085816448152563,29.0,3.8214285714285716,0.9438775510204082,708.0,196.0,2.4583,136900.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8085816448152563,36.0,4.52,1.0466666666666666,1469.0,300.0,2.0785,139800.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8088200238379022,31.0,3.809045226130653,1.0050251256281406,1820.0,398.0,2.1641,122900.0,<1H OCEAN,0,1,0,0,0
-0.9503819863289105,0.8088200238379022,35.0,3.6475095785440614,1.0383141762452108,949.0,261.0,2.4297,147200.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8088200238379022,40.0,4.798561151079137,0.9928057553956835,1226.0,278.0,3.4712,144300.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8088200238379022,42.0,4.8514588859416445,1.0371352785145889,1614.0,377.0,3.1912,146400.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8088200238379022,40.0,4.60381861575179,0.9952267303102625,1780.0,419.0,3.4402,149400.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8088200238379022,44.0,4.716374269005848,1.0087719298245614,1227.0,342.0,3.1667,145700.0,<1H OCEAN,0,1,0,0,0
-0.9504624045034178,0.8085816448152563,43.0,5.20935412026726,1.0846325167037862,1732.0,449.0,3.0987,139400.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8085816448152563,42.0,4.381987577639752,0.9751552795031055,1432.0,322.0,3.0871,138800.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8088200238379022,38.0,5.511864406779661,1.040677966101695,1280.0,295.0,3.5313,146500.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8090584028605482,34.0,2.6158357771260996,0.9325513196480938,1443.0,341.0,2.1903,162500.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8090584028605482,34.0,3.0472103004291844,0.8798283261802575,1134.0,233.0,2.7734,141100.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8088200238379022,30.0,3.206115515288788,0.9762174405436014,3649.0,883.0,1.9668,152100.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8088200238379022,36.0,3.996383363471971,1.1464737793851718,2341.0,553.0,2.1715,131100.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8088200238379022,33.0,3.6963562753036436,1.0809716599190284,3423.0,741.0,2.2847,132700.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8088200238379022,41.0,3.7753303964757707,0.8854625550660793,934.0,227.0,2.6339,145700.0,<1H OCEAN,0,1,0,0,0
-0.9505428226779252,0.8088200238379022,36.0,4.03728813559322,1.1694915254237288,1193.0,295.0,2.5185,138800.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8088200238379022,36.0,3.4020356234096694,0.9720101781170484,1769.0,393.0,2.6953,121000.0,<1H OCEAN,0,1,0,0,0
-0.9506232408524327,0.8088200238379022,39.0,6.103448275862069,1.2586206896551724,184.0,58.0,2.7679,108900.0,<1H OCEAN,0,1,0,0,0
-0.9507036590269401,0.8088200238379022,39.0,4.087234042553192,1.0276595744680852,2286.0,470.0,3.0167,130000.0,<1H OCEAN,0,1,0,0,0
